"DATA_ATUALIZACAO";"CNPJ";"SIGLA_AGENTE";"URL_FATOR_ALAVANCAGEM"
"24/03/2025";"33010786000187";CITROSUCO AGRO APE;https://www.aurenenergia.com.br/
"16/02/2024";"10732440000197";COMERC POWER;https://www.comerc.com.br/monitoramento-prudencial
"09/02/2024";"04557307000149";ELEJOR;https://copelmercadolivre.com/monitoramento-prudencial/
"16/11/2023";"07783055000164";RBE;https://www.rbe.com.br/
"22/11/2024";"19011517000104";ESPERANCA EOLICA;https://enelcomercializadora.com.br/pt/quem-somos
"16/02/2024";"42066942000112";MARANGATU 9;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"17/11/2023";"12158428000146";CAETITE 1;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"04/03/2024";"34705208000128";JAIBA SE1 I5;https://recurrentenergy.com/compliance/brazil/
"17/11/2023";"11363327000144";UEE PLANALTINA;https://www.elera.com/transparencia/
"23/11/2023";"27093977000157";DIAMANTE GERACAO;https://diamanteenergia.com/fator-de-alavancagem/
"22/11/2024";"19046080000144";DAMASCENA EOLICA;https://enelcomercializadora.com.br/pt/quem-somos
"23/11/2023";"60869336000117";HOLCIM;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"09/02/2024";"35540155000103";NUTRIENTES I5;https://copelmercadolivre.com/monitoramento-prudencial/
"19/11/2024";"36957768000103";VENTOS DE SANTA TEREZA 10;https://www.aurenenergia.com.br/
"21/11/2023";"32222320000182";LAR DO SOL VI;https://www.atlasrenewableenergy.com/pt-br/
"07/08/2025";"24514760000185";SOL DO FUTURO I;https://www.engie.com.br/atividades/comercializacao-de-energia/
"22/11/2023";"17692540000186";TAPUIAS;https://zxenergia.com.br/
"15/02/2024";"35856369000185";PCH CABUÍ;https://www.voltalia.com/pt-pt/comercializadora
"09/02/2024";"33016338000271";SWEDISH MATCH ESPECIAL;https://copelmercadolivre.com/monitoramento-prudencial/
"07/03/2025";"05364327000166";ROFATTO;https://partnerenergy.com.br/gestao-de-usinas-e-geradores/
"10/11/2023";"15137796000104";BRASCAN CENTURY PLAZA;https://www.naoseaplica.com.br
"16/07/2024";"08976495000109";ENERGIA PECEM;https://energiapecem.com/fator/
"22/11/2024";"29576419000178";EGP SANTA ANGELA 14;https://enelcomercializadora.com.br/pt/quem-somos
"24/11/2023";"10466806000123";SPOT ENERGIA;https://spotenergia.com.br/?page_id=7371
"19/11/2024";"37002801000104";VENTOS DE SANTA TEREZA 04;https://www.aurenenergia.com.br/
"22/12/2023";"19382073000113";UFV PITOMBEIRA;https://ri.alupar.com.br/outras-informacoes/central-de-downloads/
"04/03/2024";"35357719000169";LAVRAS 7;https://recurrentenergy.com/compliance/brazil/
"22/11/2024";"04158565000152";ISAMU IKEDA;https://enelcomercializadora.com.br/pt/quem-somos
"17/04/2025";"33541368000116";CHESF;https://eletrobras.com/pt/Paginas/Monitoramento-Prudencial.aspx
"22/11/2024";"14423010000144";EGP JOANA;https://enelcomercializadora.com.br/pt/quem-somos
"19/11/2024";"36957817000108";VENTOS DE SANTA TEREZA 08;https://www.aurenenergia.com.br/
"17/11/2023";"32168500000123";OLYMPE;https://www.olympeenergia.com.br/quem-somos
"10/11/2023";"34979359000174";DURAPETS;https://www.naoseaplica.com.br
"14/10/2024";"31102147000116";PARATY;https://www.paratyenergia.com.br/fator-de-alavancagem/
"17/11/2023";"02216104000163";INDUSTRIAS BECKER;https://www.industriasbecker.com.br/
"17/11/2023";"03356967000107";ENERCAN;http://enercan.com.br/
"17/11/2023";"21540713000118";CANOAS;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"17/11/2023";"19560837000113";CALANGO 6;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"09/02/2024";"23437255000111";RECANTO VERDE;https://copelmercadolivre.com/monitoramento-prudencial/
"22/11/2023";"23865997000148";SFE GUARANI;https://globalparticipacoesenergia.com.br/
"16/11/2023";"12652614000137";CPFL EURUS I;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"17/11/2023";"21959361000130";LAGOA DO BARRO VIII;https://cgnbe.com.br/fator-de-alavancagem/
"02/01/2024";"31512081000132";BRAVO (PERFIL AGENTE);https://bravoenergia.ai/comercializacao/
"16/11/2023";"11631680000168";CPFL BIOPEDRA;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"16/11/2023";"11631681000102";CPFL BIOBURITI;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"24/11/2023";"23274194000119";FURNAS INE;https://www.furnas.com.br/
"17/11/2023";"05774615000199";EEPP;https://docs.google.com/spreadsheets/d/e/2PACX-1vQPw9AkiwLACn4m9BwL6jk6D0PETvdBaWr439rzJgcqRcmFVHXdImquksqpPTcCvwHwPt-31F106c8z/pubhtml
"15/03/2024";"07760179000124";FOCUS;https://eneva.com.br/monitoramento-prudencial/
"17/11/2023";"32398772000110";EOL SERROTE_IV;https://www.brasil.qair.energy/projetos/ceara/complexo-ser/fator-de-alavancagem-ser/
"09/02/2024";"75263921000146";ESCOLA PARANAENSE;https://copelmercadolivre.com/monitoramento-prudencial/
"09/02/2024";"08149559000190";FRIELLA;https://copelmercadolivre.com/monitoramento-prudencial/
"22/08/2025";"47027402000143";SDO II I5;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"09/02/2024";"04208296000191";SOORO;https://copelmercadolivre.com/monitoramento-prudencial/
"20/12/2024";"05193785000260";BLUEBENLIV;
"07/08/2025";"45176024000134";UFV ASSU SOL 10 PIE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"12/01/2024";"42615130000189";MORRO DO CRUZEIRO I;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"10/04/2025";"15087610000141";ELETRON;
"16/11/2023";"40382949000118";DANSKE COM;https://danskecommodities.com/regulatory-information
"09/11/2023";"15253791000139";VENTOS VII;https://www.brasilventos.com.br/monitoramentoprudencial
"23/11/2023";"39881421000104";CEEE-G CONV;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"16/11/2023";"10401225000103";CPFL COSTA DAS DUNAS;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"22/11/2024";"31595917000100";EGP VENTOS SAO ROQUE 11;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"09199675000186";SERRA DOS CAVALINHOS I;https://www.elera.com/transparencia/
"17/11/2023";"19560874000121";SANTANA 1;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"17/11/2023";"20024516000183";GEOCV II;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"17/11/2023";"10797904000143";RENASCENCA V;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"23566105000108";NOVA OLINDA NORTE;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"20589037000104";FCR VII;https://www.comerc.com.br/geracao-renovavel/geracao-centralizada
"02/04/2024";"10656452000180";VCNNE;https://www.votorantimcimentos.com.br/monitoramento-prudencial/
"17/11/2023";"03966583000106";DMEE;https://www.dmepc.com.br/comercializacao/monitoramento-prudencial-ccee
"13/12/2023";"19560868000174";ITAREMA V;https://simpleenergy.com.br/fator-de-alavancagem/
"27/11/2023";"17469701018890";AMB ARCELORMITTAL;https://brasil.arcelormittal.com/sustentabilidade/meio-ambiente/fator-alavancagem-ccee
"12/01/2024";"35654188000176";OSLO X;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"17/11/2023";"36159672000191";SDM UFV IV;https://www.brasil.qair.energy/projetos/ceara/serradomato/fator-de-alavancagem-sdm/
"15/02/2024";"14535540000184";SANTO CRISTO;https://www.voltalia.com/pt-pt/comercializadora
"22/11/2024";"29618737000154";EGP SAO GONCALO 7;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"21484454000155";MERCATTO ENERGIA;https://www.mercattoenergia.com.br/Comercializacao-de-Energia
"16/11/2023";"11686150000117";CPFL MORRO DOS VENTOS VI;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"13/12/2023";"30234798000105";SERRA BABILONIA F;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"33053228000107";PALADIUM COM;https://matrixenergia.com/fator-de-alavancagem
"17/11/2023";"15355485000103";ENERPLAN III;https://www.elera.com/transparencia/
"21/12/2023";"45992085000170";SOL DE MARACAJAU M VIII;https://scatec.com/locations/brazil/#mendubim-brazil-530-mw
"15/02/2024";"14535588000192";CARNAUBA;https://www.voltalia.com/pt-pt/comercializadora
"16/11/2023";"05313891000150";CPFL LUDESA;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"22/11/2024";"29559160000157";EGP SANTA ANGELA 08;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"42773707000180";VENTOS DE SANTA CRISTINA;https://casadosventos.com.br/monitoramento-prudencial
"17/11/2023";"39953546000100";COMEL;https://comelenergia.wordpress.com/2023/11/03/fator-de-alavancagem/
"09/11/2023";"11477001000148";ICARAI II;https://ibituenergia.com/ccee/
"17/11/2023";"21540731000108";LAGOA 2;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"22/11/2024";"25176391000120";VOLTA GRANDE;https://enelcomercializadora.com.br/pt/quem-somos
"29/12/2023";"43854903000142";KARPOWERSHIP BRASIL;https://karpowershipbrasil.com.br/
"10/11/2023";"09489886000153";PCH PIRACICABA;https://partnerservices.com.br/gestao-de-usinas-e-geradores/
"17/11/2023";"37381136000107";JANAUBA XX;https://www.elera.com/transparencia/
"17/11/2023";"40013027000133";VENTOS DE SANTA SONIA;https://casadosventos.com.br/monitoramento-prudencial
"08/12/2023";"47938218000155";SITIA 2;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"13/12/2023";"30063842000153";SERRA BABILONIA A;https://simpleenergy.com.br/fator-de-alavancagem/
"13/12/2023";"20533473000161";ITAREMA VII;https://simpleenergy.com.br/fator-de-alavancagem/
"13/12/2023";"16775973000132";RIO ENERGY;https://simpleenergy.com.br/fator-de-alavancagem/
"26/06/2025";"23412242000198";BEM COMERCIALIZADORA;https://bemenergia.com/fator-de-alavancagem/
"22/08/2025";"31469895000131";PEREIRA BARRETO II;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"12/01/2024";"30785922000112";JERUSALEM I;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"15/02/2024";"14527003000192";REDUTO;https://www.voltalia.com/pt-pt/comercializadora
"22/11/2024";"29579544000131";EGP SANTA ESPERANCA 21;https://enelcomercializadora.com.br/pt/quem-somos
"18/03/2024";"77752293000198";LAR;https://www.lar.ind.br/fator-de-alavancagem/
"17/11/2023";"10334842000133";FOZDOESTRELA;https://www.elera.com/transparencia/
"17/11/2023";"40114336000108";GERADORA HELIO VALGAS V;https://www.comerc.com.br/geracao-renovavel/geracao-centralizada
"11/01/2024";"19353849000177";MUSSAMBE;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"21/11/2023";"20168743000182";UMBURANAS 21;https://www.engie.com.br/atividades/comercializacao-de-energia/
"17/11/2023";"37380936000103";JANAUBA VI;https://www.elera.com/transparencia/
"17/11/2023";"22499471000129";CRISTALANDIA I;https://cgnbe.com.br/fator-de-alavancagem/
"17/11/2023";"21014134000131";SAO CLEMENTE II;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"17/11/2023";"24743678000122";ECHOENERGIA PARTICIPACÕES;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"09/01/2024";"26914969000161";ULTRAGAZ COM;https://witzler.com.br/publicacao-do-fator-de-alavancagem-comercializadoras-do-grupo-witzler/
"19/11/2024";"12041214000195";UEE MARON;https://www.aurenenergia.com.br/
"21/03/2025";"09037826000108";PCH SANTA ROSA;https://www.ccee.org.br/web/guest/fator-de-alavancagem
"22/11/2023";"23485534000150";CGH PALMEIRAS TOCANTINS;https://zxenergia.com.br/
"22/11/2024";"29552662000156";EGP SANTA ESPERANCA 16;https://enelcomercializadora.com.br/pt/quem-somos
"13/12/2023";"20553751000142";ITAREMA IV;https://simpleenergy.com.br/fator-de-alavancagem/
"22/11/2024";"29587306000178";EGP SANTA ESPERANCA 17;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2023";"15527906003666";RAIZEN CS LEME;https://energia.raizen.com.br/mercado-livre
"24/06/2024";"17793994000143";HONDA ENERGY;https://www.honda.com.br/institucional/honda-energy
"17/11/2023";"29845768000148";VENTOS DE SANTA AMELIA;https://casadosventos.com.br/monitoramento-prudencial
"09/05/2025";"08578334000159";FIBRAENERGY;https://bancofibra.com.br/fibra-energy/
"17/11/2023";"33505879000182";EVO GER;https://evoenergia.com.br/quem-somos/
"22/08/2025";"14496317000175";EOL BAIXA IV;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"04/03/2024";"35912298000190";CIRANDA 1 I5;https://recurrentenergy.com/compliance/brazil/
"21/03/2025";"08252466000196";WASSER KRAFT;https://www.ccee.org.br/web/guest/fator-de-alavancagem
"21/12/2023";"00644907000193";INVESTCO;https://www.investco.com.br/pt-br/fator-de-alavancagem-ccee
"16/11/2023";"12773558000199";CPFL ATLANTICA I;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"17/11/2023";"30567591000144";ALEX III;https://www.elera.com/transparencia/
"21/12/2023";"45992035000192";SOL DE ZUMBI M VII;https://scatec.com/locations/brazil/#mendubim-brazil-530-mw
"22/08/2025";"31199583000155";MONTE VERDE I;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"23037493000130";VENTOS DE SANTA ALEXANDRINA;https://www.aurenenergia.com.br/
"28/08/2025";"32023320000153";CATTARINA ENERGIA;https://www.cattarinaenergia.com.br/monitoramento-prudencial
"17/11/2023";"35842708000174";ACAUÃ II;https://ri.aliancaenergia.com.br/alianca/monitoramento-prudencial-ccee/
"24/11/2023";"19694110000129";SDV III;https://pecenergia.sharepoint.com/:f:/r/sites/Externo/Engeform%20Energia/Fator%20de%20Alavancagem?csf=1&web=1&e=mjATnz
"15/12/2023";"00331788000119";AIR LIQUIDE SP;https://br.airliquide.com/fator-de-alavancagem
"17/11/2023";"31315659000160";GALVA COMERCIALIZADORA;https://galvaenergia.com/
"13/12/2023";"24263276000120";SERRA BABILONIA XII;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"03538572000117";PBEN-P;https://petrobras.com.br/quem-somos/participacoes-societarias
"23/02/2024";"08336804000178";CELESC GERA;https://solucoesemenergia.celesc.com.br/transparencia-monitoramento-prudencial-ccee/
"13/12/2023";"19560109000101";CAETITE C;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"42643549000144";VENTOS DE SANTA FELICIDADE;https://casadosventos.com.br/monitoramento-prudencial
"17/11/2023";"12009135000105";ALIANCA GERACAO;https://ri.aliancaenergia.com.br/alianca/monitoramento-prudencial-ccee/
"23/11/2023";"24263183000104";CEMIG GERA SUL;https://www.cemig.com.br/monitoramento-prudencial/
"16/11/2023";"11686202000155";CPFL MORRO DOS VENTOS IV;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"17/11/2023";"12489315000123";FERREIRA GOMES;https://ri.alupar.com.br/outras-informacoes/central-de-downloads/
"11/01/2024";"34986678000107";BARAUNAS XX;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"07/11/2023";"11182210000164";NOVA ENERGIA;https://materiais.novaenergia.com.br/wp-content/uploads/2023/11/monitoramento_ccee_v1.pdf
"17/11/2023";"34211096000159";OITIS 6 I50;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"11/01/2024";"19354626000124";BARAUNAS1;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"16/11/2023";"11686050000190";CPFL MORRO DOS VENTOS I;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"03/10/2025";"03581989000162";CEJA;https://www.engie.com.br/atividades/comercializacao-de-energia/
"17/11/2023";"15673793000187";VENTOS STO AUGUSTO VI;https://www.aurenenergia.com.br/
"09/02/2024";"12723384000150";SAOBENTO;https://copelmercadolivre.com/monitoramento-prudencial/
"22/11/2024";"29617203000103";EGP SAO GONCALO 11;https://enelcomercializadora.com.br/pt/quem-somos
"19/11/2024";"22011002000119";GUAIMBE III;https://www.aurenenergia.com.br/
"22/08/2025";"31199512000152";MONTE VERDE III;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"04547015000125";PCH BURITI;https://www.buritipch.com.br/fa-ccee
"21/11/2023";"26263019000114";ENGIE BR CVE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"21/11/2023";"16849271000156";EOLICA OURO VERDE;https://www.engie.com.br/atividades/comercializacao-de-energia/
"23/11/2023";"25466251000197";ENECEL;http://www.enecel.com.br/
"11/01/2024";"12709813000134";SAO PEDRO LAGO;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"17/11/2023";"15728576000147";ATIAIA;https://docs.google.com/spreadsheets/d/e/2PACX-1vQPw9AkiwLACn4m9BwL6jk6D0PETvdBaWr439rzJgcqRcmFVHXdImquksqpPTcCvwHwPt-31F106c8z/pubhtml
"17/11/2023";"21951831000119";LAGOA DO BARRO IV;https://cgnbe.com.br/fator-de-alavancagem/
"16/11/2023";"12809025000209";PRIME ENERGY - LONDRINA;https://www.primeenergy.com.br/seguranca-de-mercado/
"22/11/2023";"23509244000108";CGH SUCURI;https://zxenergia.com.br/
"01/11/2023";"35233342000136";TRX ENERGIA;https://trxenergia.com/fator/
"17/11/2023";"20533523000100";ELECTRA ENERGIA DIGITAL;https://electraenergy.com.br/fator-de-alavancagem-ccee/
"09/11/2023";"12960103000182";DANUBIO UFV;https://ibituenergia.com/ccee/
"11/01/2024";"09509052000162";UNAI;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"23/11/2023";"06990026000100";CEESAM;http://grupoceesam.com.br/area-de-downloads/category/10-fator-de-alavancagem
"17/11/2023";"48251703000119";PAECOM;https://www.pan-energy.com/po/renovaveis/
"17/11/2023";"35896824000176";VENTOS DE SAO LUDGERO;https://casadosventos.com.br/monitoramento-prudencial
"11/01/2024";"12709996000198";PEDRA BRANCA;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"12/01/2024";"41808680000151";SKER COM;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"22/08/2025";"41815064000128";NOVO ORIENTE SOLAR I;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"21840567000146";VENTOS DE SANTO AGOSTINHO;https://www.aurenenergia.com.br/
"17/11/2023";"35655200000167";TANQUE NOVO V;https://cgnbe.com.br/fator-de-alavancagem/
"22/11/2024";"07283830000112";PRIMAVERA;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"62258884000136";ICB COM;
"17/11/2023";"34818597000106";MILAGRES V;https://lightsourcebp.com/br/
"12/01/2024";"09196341000159";EOL SEABRA;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"19/11/2024";"11637090000142";RDV 1;https://www.aurenenergia.com.br/
"16/11/2023";"43619832001760";UTE BRANCO PERES;https://www.usinabrancoperes.com.br/fator-de-alavancagem
"16/02/2024";"42066841000141";MARANGATU 5;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"17/11/2023";"22566701000125";LAGOA 3;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"19/11/2024";"24302734000193";BOA HORA 3;https://www.aurenenergia.com.br/
"23/11/2023";"24286218000112";CEMIG GERA OESTE;https://www.cemig.com.br/monitoramento-prudencial/
"13/12/2023";"30062725000175";SERRA BABILONIA D;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"08696648000156";BME ENERGIA;https://www.bmeenergia.com.br/
"16/02/2024";"42066900000181";MARANGATU 7;https://www.spicbrasil.com.br/mercado-livre-de-energia/
"17/11/2023";"16712566000186";VENTOS STO ESTEVAO I;https://www.aurenenergia.com.br/
"23/11/2023";"04041804000190";CEC;https://www.csn.com.br/documentos-regulatorios-da-ceee-geracao/
"15/02/2024";"20318427000140";EOL VILA PARA III;https://www.voltalia.com/pt-pt/comercializadora
"18/03/2024";"77752293012447";UTE LAR;https://www.lar.ind.br/fator-de-alavancagem/
"15/12/2023";"28029264000197";ESV IX;https://pecenergia.sharepoint.com/:f:/r/sites/Externo/Engeform%20Energia/Fator%20de%20Alavancagem?csf=1&web=1&e=mjATnz
"21/11/2023";"23741536000163";ENGIE SOLAR PARACATU II;https://www.engie.com.br/atividades/comercializacao-de-energia/
"27/11/2023";"35788130000115";SP COM;https://simpleenergy.com.br/fator-de-alavancagem/
"17/11/2023";"11350499000183";UEE GUANAMBI;https://www.elera.com/transparencia/
"22/11/2024";"42626913000168";EGP ARINOS 15;https://enelcomercializadora.com.br/pt/quem-somos
"16/11/2023";"77887917000184";SANTA MARIA AUTOPRODUTOR;https://www.santamaria.ind.br/energia/
"10/11/2023";"33047509000149";BOLT OPERACOES;https://boltenergy.com.br/fatores-alavancagem/
"22/11/2024";"14504489000143";EGP MODELOII;https://enelcomercializadora.com.br/pt/quem-somos
"09/11/2023";"10656568000119";COQUEIRAL;https://ibituenergia.com/ccee/
"17/11/2023";"42740809000108";VENTOS DE SANTA RUFINA;https://casadosventos.com.br/monitoramento-prudencial
"01/12/2023";"12559526000195";MAXENERGIA;https://grupomaxenergia.com.br/
"17/11/2023";"22552057000136";CHAFARIZ 3;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"22/11/2024";"31596793000187";EGP VENTOS SAO ROQUE 13;https://enelcomercializadora.com.br/pt/quem-somos
"22/11/2023";"30400330000135";GERIBA COM;https://simpleenergy.com.br/fator-de-alavancagem/
"21/11/2023";"16757011000150";CAMPO LARGO VII;https://www.engie.com.br/atividades/comercializacao-de-energia/
"22/11/2024";"21869030000109";SAO ABRAAO;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"30288527000124";UFV BRIGIDA I5;https://www.comerc.com.br/geracao-renovavel/geracao-centralizada
"22/11/2024";"42626298000190";EGP ARINOS 14;https://enelcomercializadora.com.br/pt/quem-somos
"21/12/2023";"45991921000100";SOL DE SAO MIGUEL DO G M V;https://scatec.com/locations/brazil/#mendubim-brazil-530-mw
"17/11/2023";"25318520000178";EOL SERIDO V;https://www.elera.com/transparencia/
"12/01/2024";"09196223000140";PCH MOINHO;https://www.statkraft.com.br/relacoes-com-investidores/servicos-aos-investidores/fator-de-alavancagem/
"17/11/2023";"30567573000162";ALEX VIII;https://www.elera.com/transparencia/
"15/02/2024";"29498495000102";VENTOS DE VILA CEARA II;https://www.voltalia.com/pt-pt/comercializadora
"16/11/2023";"21747682000170";SECRETARIO ENERGIA;https://criativaenergia.com.br/seguranca-de-mercado/
"21/11/2023";"20546705000116";DALLAS;https://dallasmineracao.com.br/
"16/11/2023";"10249419000135";CARGILL BIOENERGIA;https://www.sjcbioenergia.com.br/
"17/11/2023";"17613432000170";EOL SERTAO;https://cgnbe.com.br/fator-de-alavancagem/
"28/11/2023";"10415935000192";CERTHIL DESENVOLVIMENTO I5;https://www.desenvolvimento.certhil.com.br/fatoralavancagem
"17/11/2023";"34109311000105";VAL 2;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"22/11/2023";"29754467000109";CEL ENERGIA;https://www.cel.eng.br/portfolio-item/comercializacao-de-energia/
"17/11/2023";"34818458000174";MILAGRES IV;https://lightsourcebp.com/br/
"17/11/2023";"24616097000120";PRINCIPAL ENERGIA;https://www.deltaenergia.com.br/
"22/11/2024";"31211298000102";EGP CUMARU 01;https://enelcomercializadora.com.br/pt/quem-somos
"17/11/2023";"33933760000100";CASA DOS VENTOS COM;https://casadosventos.com.br/monitoramento-prudencial
"19/11/2024";"36230315000172";TUCANO F6 GERACAO;https://www.aurenenergia.com.br/
"23/11/2023";"06981176000158";CEMIG GERACAO;https://www.cemig.com.br/monitoramento-prudencial/
"16/11/2023";"13271413000152";CPFL JAYADITYA;https://www.grupocpfl.com.br/unidades-de-negocios/fator-alavancagem
"22/11/2023";"74562745000180";SAVANE;https://www.savane.com.br/
"22/11/2023";"17692801000168";SIRIVERA;https://zxenergia.com.br/
"17/11/2023";"21014090000140";SAO CLEMENTE III;https://www.echoenergia.com.br/monitoramento-prudencial-rs567
"17/11/2023";"30567568000150";ALEX IX;https://www.elera.com/transparencia/
"07/12/2023";"07903169001768";ADECO IMPORT EXPORT;https://adecoagro-my.sharepoint.com/:f:/p/pfiordelice/EmK2pCQPSqlGoVE5JaApKi4BHKragYaZ3Iu19LIJD39adA?e=gKAejy
"17/11/2023";"22563859000141";CANOAS 4;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"17/11/2023";"12106989000100";CAETITE 2;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"22/08/2025";"14496290000110";EOL BAIXA III;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"09/02/2024";"28525891000119";AVENTURA IV;https://copelmercadolivre.com/monitoramento-prudencial/
"21/11/2023";"07206715000144";RIO VERMELHO;https://sway.office.com/XvzIyVeyS6weVuFX?ref=Link
"15/03/2024";"10471487000144";PECEM II;https://eneva.com.br/monitoramento-prudencial/
"22/08/2025";"41813157000113";MONTE VERDE SOLAR VII I5 PIE;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"09/02/2024";"00671047000187";FRIGORIFICO THOMS;https://copelmercadolivre.com/monitoramento-prudencial/
"17/11/2023";"24479976000157";INFINITYENERGIAS;https://www.infinityenergias.com.br/a-infinity-energias/
"22/11/2023";"03548440000176";ARTEC;https://artecrevestimentos.com.br/
"11/01/2024";"07835806000149";PCH SANTA GABRIELA;https://www.brennandenergia.com.br/transparencia/fator-de-alavancagem/
"16/11/2023";"11181215000172";STA TEREZINHA;https://app.powerbi.com/view?r=eyJrIjoiMDJjYjBjNzctYjE4OC00MTYxLWFiNzYtZmRlYjIyN2NhMDU5IiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"22/08/2025";"31199569000151";MONTE VERDE II;https://www.edp.com/pt-br/america-do-sul/brasil/o-que-fazemos/geracao-energia/fator-de-alavancagem
"17/11/2023";"34211238000188";LUZIA 2 I5;https://www.neoenergia.com/web/produtos-e-solucoes/fator-de-alavancagem
"24/09/2025";"04944068000180";MUSASHI AM;https://app.powerbi.com/view?r=eyJrIjoiM2Y0ZTQzOWUtM2IyNS00ZDU0LTg4Y2MtMGI4MTVlZWJlYmIyIiwidCI6IjcxZTE0OTYwLWRkMzEtNDQ2NS1iMmYyLTU2YWJhZGZiMTAwOCJ9
"01/12/2023";"00969790000118";SELECTA I5;https://cjselecta.com.br/
"21/11/2023";"23741514000101";ENGIE SOLAR PARACATU III;https://www.engie.com.br/atividades/comercializacao-de-energia/
"09/02/2024";"76260017000140";PARANA SUPERMERCADO;https://copelmercadolivre.com/monitoramento-prudencial/
"22/11/2023";"51123065000165";VIDRO-REAL;http://www.vidroreal.com/
"09/02/2024";"77837979000181";AGRICOLA HORIZONTE;https://copelmercadolivre.com/monitoramento-prudencial/
